,content,label,pred
347,"+
+    // udpDropMissingColumn drops null column.
+    assertTrue(canDrop(udpDropMissingColumn, Arrays.asList(
+        getIntColumnMeta(seven, 177L),
+        getDoubleColumnMeta(doubleStats, 177L))));
+
+    assertTrue(canDrop(udpDropMissingColumn, Arrays.asList(
+        getIntColumnMeta(eight, 177L),
+        getDoubleColumnMeta(doubleStats, 177L))));
+
+    assertTrue(canDrop(udpDropMissingColumn, Arrays.asList(
+        getIntColumnMeta(neither, 177L),
+        getDoubleColumnMeta(doubleStats, 177L))));
+
+    // invUdpDropMissingColumn (i.e., not(udpDropMissingColumn)) keeps null column.
+    assertFalse(canDrop(invUdpDropMissingColumn, Arrays.asList(
+        getIntColumnMeta(seven, 177L),
+        getDoubleColumnMeta(doubleStats, 177L))));
+
+    assertFalse(canDrop(invUdpDropMissingColumn, Arrays.asList(
+        getIntColumnMeta(eight, 177L),
+        getDoubleColumnMeta(doubleStats, 177L))));
+
+    assertFalse(canDrop(invUdpDropMissingColumn, Arrays.asList(
+        getIntColumnMeta(neither, 177L),
+        getDoubleColumnMeta(doubleStats, 177L))));
+
+    // udpKeepMissingColumn keeps null column.
+    assertFalse(canDrop(udpKeepMissingColumn, Arrays.asList(
+        getIntColumnMeta(seven, 177L),
+        getDoubleColumnMeta(doubleStats, 177L))));
+
+    assertFalse(canDrop(udpKeepMissingColumn, Arrays.asList(
+        getIntColumnMeta(eight, 177L),
+        getDoubleColumnMeta(doubleStats, 177L))));
+
+    assertFalse(canDrop(udpKeepMissingColumn, Arrays.asList(
+        getIntColumnMeta(neither, 177L),
+        getDoubleColumnMeta(doubleStats, 177L))));
+
+    // invUdpKeepMissingColumn (i.e., not(udpKeepMissingColumn)) drops null column.
+    assertTrue(canDrop(invUdpKeepMissingColumn, Arrays.asList(
+        getIntColumnMeta(seven, 177L),
+        getDoubleColumnMeta(doubleStats, 177L))));
+
+    assertTrue(canDrop(invUdpKeepMissingColumn, Arrays.asList(
+        getIntColumnMeta(eight, 177L),
+        getDoubleColumnMeta(doubleStats, 177L))));
+
+    assertTrue(canDrop(invUdpKeepMissingColumn, Arrays.asList(
+        getIntColumnMeta(neither, 177L),
+        getDoubleColumnMeta(doubleStats, 177L))));
",0,1
348,"-    List<FileStatus> statuses = Arrays.asList(fs.listStatus(file));
+    List<FileStatus> statuses = Arrays.asList(fs.listStatus(file, new PathFilter() {
+      @Override
+      public boolean accept(Path p) {
+        return !p.getName().startsWith(""_"") && !p.getName().startsWith(""."");
+      }
+    }));
",1,1
349,"-            .accept(new ThriftSchemaConvertVisitor(FieldProjectionFilter.ALL_COLUMNS, false), childState);
+            .accept(new ThriftSchemaConvertVisitor(FieldProjectionFilter.ALL_COLUMNS, false, keepOneOfEachUnion), childState);
",1,1
350,"-  static FileMetaData filterFileMetaData(FileMetaData metaData, OffsetMetadataFilter filter) {
+  static FileMetaData filterFileMetaDataByMidpoint(FileMetaData metaData, RangeMetadataFilter filter) {
",0,0
351,"-  public static final MetadataFilter range(long startOffset, long endOffset) {
+  public static MetadataFilter range(long startOffset, long endOffset) {
",1,1
352,"+import static org.apache.parquet.schema.Type.Repetition.REPEATED;
",1,1
353,"+        finally
+        {
+            try { conn.close(); } catch (Exception e) {}
+        }
",1,0
354,"+        Connection conn = null;
",1,0
355,"-            conn.close();
",1,0
356,"+        finally
+        {
+            try { conn.close(); } catch (Exception e) {}
+        }
",1,0
357,"-            Connection conn = m_ds.getConnection();
+            conn = m_ds.getConnection();
",1,0
358,"+        finally
+        {
+            try { conn.close(); } catch (Exception e) {}
+        }
",1,0
359,"+        finally
+        {
+            try { conn.close(); } catch (Exception e) {}
+        }
",1,0
360,"+        Connection conn = null;
",1,0
361,"-            Connection conn = m_ds.getConnection();
+            conn = m_ds.getConnection();
",1,0
362,"-            conn.close();
",1,0
363,"-            Connection conn = m_ds.getConnection();
+            conn = m_ds.getConnection();
",1,0
364,"-            
-            // Close connection
-            conn.close();
",1,0
365,"+        Connection conn = null;
",1,0
366,"+        finally
+        {
+            try { conn.close(); } catch (Exception e) {}
+        }
",1,0
367,"+        Connection conn = null;
",1,0
368,"-            conn.close();
",1,0
369,"-            Connection conn = m_ds.getConnection();
+            conn = m_ds.getConnection();
",1,0
370,"+        Connection conn = null;
",1,0
371,"+        Connection conn = null;
",1,0
372,"-            conn.close();
",1,0
373,"-
+        Connection conn = null;
+        
",1,0
374,"-
-            // Close connection
-            conn.close();
",1,0
375,"-            conn.close();
",1,0
376,"-            Connection conn = m_ds.getConnection();
+            conn = m_ds.getConnection();
",1,0
377,"-            conn.close();
",1,0
378,"+        finally
+        {
+            try { conn.close(); } catch (Exception e) {}
+        }
",1,0
379,"-            Connection conn = m_ds.getConnection();
+            conn = m_ds.getConnection();
",1,0
380,"-            Connection conn = m_ds.getConnection();
+            conn = m_ds.getConnection();
",1,0
381,"+        Connection conn = null;
",1,0
382,"-            Connection conn = m_ds.getConnection();
+            conn = m_ds.getConnection();
",1,0
383,"-
-            // Close connection
-            conn.close();
",1,0
384,"+        finally
+        {
+            try { conn.close(); } catch (Exception e) {}
+        }
",1,0
385,"+        Connection conn = null;
",1,0
386,"-            conn.close();
",1,0
387,"+        finally
+        {
+            try { conn.close(); } catch (Exception e) {}
+        }
",1,0
388,"+        finally
+        {
+            try { conn.close(); } catch (Exception e) {}
+        }
",1,0
389,"-            conn.close();
",1,0
390,"-            Connection conn = m_ds.getConnection();
+            conn = m_ds.getConnection();
",1,0
391,"-            conn.close();
",1,0
392,"+        Connection conn = null;
",1,0
393,"-            val |= 0xff << bits;
             val++;
+            val |= 0xffl << bits;
",1,1
394,"-    <release version=""1.1"" date=""as in SVN"" description=""Release 1.1"">
+    <release version=""1.2"" date=""as in SVN"" description=""Release 1.2"">
+      <action issue=""COMPRESS-119"" type=""fix"" date=""2010-10-26"">
+        TarArchiveOutputStream#finish now writes all buffered data ot the stream
+      </action> 
+    </release>
+    <release version=""1.1"" date=""2010-08-13"" description=""Release 1.1"">
",0,0
395,"-
 import org.apache.commons.compress.AbstractTestCase;
-import org.apache.commons.compress.archivers.ArchiveEntry;
",0,0
396,"+        if (currentEntryInputStream == null) {
+            throw new IllegalStateException(""No current 7z entry"");
+        }
",1,0
397,"+    private final int blockSize;
+
+    private long nextArtificalDeviceAndInode = 1;
+
     /**
-     * Construct the cpio output stream with a specified format
+     * Construct the cpio output stream with a specified format and a
+     * blocksize of {@link CpioConstants.BLOCK_SIZE BLOCK_SIZE}.
",1,0
398,"-            putShort(INITIAL_VERSION, buf, LFH_VERSION_NEEDED_OFFSET);
+            putShort(versionNeededToExtractMethod(zipMethod), buf, LFH_VERSION_NEEDED_OFFSET);
",1,0
399,"+        //make sure we don't oom on detect
+        assertEquals(CompressorStreamFactory.Z, detect(""COMPRESS-386""));
+        assertEquals(CompressorStreamFactory.LZMA, detect(""COMPRESS-382""));
+
",0,0
400,"-     * given data.
+     * given data, throwing an exception if the data cannot be parsed.
",0,0
401,"-     * field are optional and only present if their corresponding
+     * field are optional and must only be present if their corresponding
",0,0
402,"-        readBytesOfEntry = offsetInBuffer = bytesReadFromStream =
-            lengthOfLastRead = 0;
+        readBytesOfEntry = bytesReadFromStream = 0L;
+        offsetInBuffer = lengthOfLastRead = 0;
",1,1
403,"-        than GNU tar uses itself.
+        than GNU tar uses itself.  This seems to be the case fpr
+        archives created by star.
",0,0
404,"+      <action type=""fix"" date=""2014-03-28"" issue=""COMPRESS-270"">
+        The snappy, ar and tar inputstreams might fail to read from a
+        non-buffered stream in certain cases.
+      </action>
",0,1
405,"-        return new ZipShort(data.length);
+        return new ZipShort(data != null ? data.length : 0);
",1,1
406,"+    /**
+     * Writes magic bytes like BZ on the first position of the stream
+     * and bytes indiciating the file-format, which is 
+     * huffmanised, followed by a digit indicating blockSize100k.
+     * @throws IOException if the magic bytes could not been written
+     */
     private void init() throws IOException {
-        // write magic: done by caller who created this stream
-        // this.out.write('B');
-        // this.out.write('Z');
+        bsPutUByte('B');
+        bsPutUByte('Z');
",1,0
407,"-    private final ZipEncoding encoding;
+    private final ZipEncoding zipEncoding;
+
+    // the provided encoding (for unit tests)
+    final String encoding;
",1,0
408,"-                throw new ZipException(""data starting at "" + start
-                    + "" is in unknown format"");
+                throw new ZipException(""bad extra field starting at ""
+                                       + start + "".  Block length of ""
+                                       + length + "" bytes exceeds remaining""
+                                       + "" data of ""
+                                       + (data.length - start - WORD)
+                                       + "" bytes."");
",0,1
409,"+
+    /**
+     * @see ""https://issues.apache.org/jira/browse/COMPRESS-348""
+     */
+    @Test
+    public void readEntriesOfSize0() throws IOException {
+        final SevenZFile sevenZFile = new SevenZFile(getFile(""COMPRESS-348.7z""));
+        try {
+            int entries = 0;
+            SevenZArchiveEntry entry = sevenZFile.getNextEntry();
+            while (entry != null) {
+                entries++;
+                int b = sevenZFile.read();
+                if (""2.txt"".equals(entry.getName()) || ""5.txt"".equals(entry.getName())) {
+                    assertEquals(-1, b);
+                } else {
+                    assertNotEquals(-1, b);
+                }
+                entry = sevenZFile.getNextEntry();
+            }
+            assertEquals(5, entries);
+        } finally {
+            sevenZFile.close();
+        }
+    }
",0,1
410,"+
+    private static long skipBytesFully(DataInput input, long bytesToSkip) throws IOException {
+        if (bytesToSkip < 1) {
+            return 0;
+        }
+        long skipped = 0;
+        while (bytesToSkip > Integer.MAX_VALUE) {
+            long skippedNow = skipBytesFully(input, Integer.MAX_VALUE);
+            if (skippedNow == 0) {
+                return skipped;
+            }
+            skipped += skippedNow;
+            bytesToSkip -= skippedNow;
+        }
+        while (bytesToSkip > 0) {
+            int skippedNow = input.skipBytes((int) bytesToSkip);
+            if (skippedNow == 0) {
+                return skipped;
+            }
+            skipped += skippedNow;
+            bytesToSkip -= skippedNow;
+        }
+        return skipped;
+    }
",1,1
411,"+      <action issue=""COMPRESS-252"" type=""fix"" date=""2012-12-20"">
+        SevenZOutputFile would create invalid archives if more than
+        six empty files or directories were included.
+      </action>
",0,1
412,"+/*
+ * Licensed to the Apache Software Foundation (ASF) under one
+ * or more contributor license agreements.  See the NOTICE file
+ * distributed with this work for additional information
+ * regarding copyright ownership.  The ASF licenses this file
+ * to you under the Apache License, Version 2.0 (the
+ * ""License""); you may not use this file except in compliance
+ * with the License.  You may obtain a copy of the License at
+ *
+ * http://www.apache.org/licenses/LICENSE-2.0
+ *
+ * Unless required by applicable law or agreed to in writing,
+ * software distributed under the License is distributed on an
+ * ""AS IS"" BASIS, WITHOUT WARRANTIES OR CONDITIONS OF ANY
+ * KIND, either express or implied.  See the License for the
+ * specific language governing permissions and limitations
+ * under the License.
+ */
+package org.apache.commons.compress.compressors.bzip2;
+
+import static org.junit.Assert.assertArrayEquals;
+
+import java.io.BufferedInputStream;
+import java.io.ByteArrayInputStream;
+import java.io.ByteArrayOutputStream;
+import java.io.IOException;
+import java.io.InputStream;
+import java.nio.ByteBuffer;
+import java.nio.channels.Channels;
+import java.nio.channels.ReadableByteChannel;
+import java.util.Arrays;
+
+import org.junit.After;
+import org.junit.Assert;
+import org.junit.Before;
+import org.junit.BeforeClass;
+import org.junit.Test;
+
+/**
+ * Testcase porting a test from Python's testsuite.
+ * @see ""https://issues.apache.org/jira/browse/COMPRESS-253""
+ */
+public class PythonTruncatedBzip2Test {
+
+    private static String TEXT = ""root:x:0:0:root:/root:/bin/bash\nbin:x:1:1:bin:/bin:\ndaemon:x:2:2:daemon:/sbin:\nadm:x:3:4:adm:/var/adm:\nlp:x:4:7:lp:/var/spool/lpd:\nsync:x:5:0:sync:/sbin:/bin/sync\nshutdown:x:6:0:shutdown:/sbin:/sbin/shutdown\nhalt:x:7:0:halt:/sbin:/sbin/halt\nmail:x:8:12:mail:/var/spool/mail:\nnews:x:9:13:news:/var/spool/news:\nuucp:x:10:14:uucp:/var/spool/uucp:\noperator:x:11:0:operator:/root:\ngames:x:12:100:games:/usr/games:\ngopher:x:13:30:gopher:/usr/lib/gopher-data:\nftp:x:14:50:FTP User:/var/ftp:/bin/bash\nnobody:x:65534:65534:Nobody:/home:\npostfix:x:100:101:postfix:/var/spool/postfix:\nniemeyer:x:500:500::/home/niemeyer:/bin/bash\npostgres:x:101:102:PostgreSQL Server:/var/lib/pgsql:/bin/bash\nmysql:x:102:103:MySQL server:/var/lib/mysql:/bin/bash\nwww:x:103:104::/var/www:/bin/false\n"";
+
+    private static byte[] DATA;
+    private static byte[] TRUNCATED_DATA;
+    private ReadableByteChannel bz2Channel;
+
+    @BeforeClass
+    public static void initializeTestData() throws IOException {
+        ByteArrayOutputStream out = new ByteArrayOutputStream();
+        BZip2CompressorOutputStream bz2out = new BZip2CompressorOutputStream(out);
+        bz2out.write(TEXT.getBytes(), 0, TEXT.getBytes().length);
+        bz2out.close();
+        DATA = out.toByteArray();
+
+        // Drop the eos_magic field (6 bytes) and CRC (4 bytes).
+        TRUNCATED_DATA = Arrays.copyOfRange(DATA, 0, DATA.length - 10);
+    }
+
+    @Before
+    public void initializeChannel() throws IOException {
+        InputStream source = new ByteArrayInputStream(TRUNCATED_DATA);
+        this.bz2Channel = makeBZ2C(source);
+    }
+
+    @After
+    public void closeChannel() throws IOException {
+        bz2Channel.close();
+        bz2Channel = null;
+    }
+
+    @Test(expected = IOException.class)
+    public void testTruncatedData() throws IOException {
+        //with BZ2File(self.filename) as f:
+        //    self.assertRaises(EOFError, f.read)
+        System.out.println(""Attempt to read the whole thing in, should throw ..."");
+        ByteBuffer buffer = ByteBuffer.allocate(8192);
+        bz2Channel.read(buffer);
+    }
+
+    @Test
+    public void testPartialReadTruncatedData() throws IOException {
+        //with BZ2File(self.filename) as f:
+        //    self.assertEqual(f.read(len(self.TEXT)), self.TEXT)
+        //    self.assertRaises(EOFError, f.read, 1)
+
+        final int length = TEXT.length();
+        ByteBuffer buffer = ByteBuffer.allocate(length);
+        bz2Channel.read(buffer);
+
+        assertArrayEquals(Arrays.copyOfRange(TEXT.getBytes(), 0, length),
+                buffer.array());
+
+        // subsequent read should throw
+        buffer = ByteBuffer.allocate(1);
+        try {
+            bz2Channel.read(buffer);
+            Assert.fail(""The read should have thrown."");
+        } catch (IOException e) {
+            // pass
+        }
+    }
+
+    private static ReadableByteChannel makeBZ2C(InputStream source) throws IOException {
+        BufferedInputStream bin = new BufferedInputStream(source);
+        BZip2CompressorInputStream bZin = new BZip2CompressorInputStream(bin, true);
+
+        return Channels.newChannel(bZin);
+    }
+}
",0,1
413,"-        final ZipLong zl = new ZipLong(new byte[] {(byte)0xFF, (byte)0xFF, (byte)0xFF, (byte)0xFF});
+         ZipLong zl = new ZipLong(new byte[] {(byte)0xFF, (byte)0xFF, (byte)0xFF, (byte)0xFF});
         assertEquals(0x00000000FFFFFFFFl, zl.getValue());
+        assertEquals(-1,zl.getIntValue());
+
+        zl = new ZipLong(0xFFFF_FFFFL);
+        assertEquals(0x00000000FFFFFFFFl, zl.getValue());
+        zl = new ZipLong(0xFFFF_FFFF);
+        assertEquals(0xFFFF_FFFF_FFFF_FFFFL, zl.getValue());
+
",0,0
414,"+package org.apache.commons.compress.archivers.cpio;
+
+import java.io.FileInputStream;
+
+import org.apache.commons.compress.AbstractTestCase;
+
+public class CpioArchiveInputStreamTest extends AbstractTestCase {
+
+    public void testCpioUnarchive() throws Exception {
+        StringBuffer expected = new StringBuffer();
+        expected.append(""./test1.xml<?xml version=\""1.0\""?>\n"");
+        expected.append(""<empty/>./test2.xml<?xml version=\""1.0\""?>\n"");
+        expected.append(""<empty/>\n"");
+        
+
+        CpioArchiveInputStream in = 
+                new CpioArchiveInputStream(new FileInputStream(getFile(""bla.cpio"")));
+        CpioArchiveEntry entry= null;
+        
+        StringBuffer result = new StringBuffer();
+        while ((entry = (CpioArchiveEntry) in.getNextEntry()) != null) {
+            result.append(entry.getName());
+            int tmp;
+            while ((tmp = in.read()) != -1) {
+                result.append((char) tmp);
+             }
+         }
+         in.close();
+         assertEquals(result.toString(), expected.toString());
+    }    
+}
",0,1
415,"-            throw new IOException(""Offset is larger than block size"");
+            throw new IOException(""Offset "" + off + "" is larger than block size "" + blockSize);
",0,0
416,"+      <action issue=""COMPRESS-421"" type=""fix"" date=""2017-10-06""
+              due-to=""Roel Spilker"">
+        When reading tar headers with name fields containing embedded
+        NULs, the name will now be terminated at the first NUL byte.
+      </action>
",0,1
417,"+import org.apache.commons.compress.utils.IOUtils;
",0,1
418,"-     * <p>
-     * Although BZip2 headers are marked with the magic <tt>""Bz""</tt> this
-     * constructor expects the next byte in the stream to be the first one after
-     * the magic. Thus callers have to skip the first two bytes. Otherwise this
-     * constructor will throw an exception.
-     * </p>
-     * 
",0,0
419,"+
+    public ZCompressorInputStream(final InputStream inputStream) throws IOException {
+        this(inputStream, -1);
+    }
",1,0
420,"-    public int read(byte[] b, int off, int len) throws IOException {
-        final int ret = this.input.read(b, off, len);
+    public int read(byte[] b, final int off, final int len) throws IOException {
+        int toRead = len;
+        if (currentEntry != null) {
+            final long entryEnd = entryOffset + currentEntry.getLength();
+            if (len > 0 && entryEnd > offset) {
+                toRead = (int) Math.min(len, entryEnd - offset);
+            } else {
+                return -1;
+            }
+        }
+        final int ret = this.input.read(b, off, toRead);
",1,0
421,"-        final byte[] MOD_MAX = {1, -1, -1, -1, -1};
+        final byte[] MOD_MAX = {1, -1, -1, -1, 0x7f};
         final byte[] AC_ZERO = {2, 0, 0, 0, 0};
-        final byte[] AC_MAX = {2, -1, -1, -1, -1};
+        final byte[] AC_MAX = {2, -1, -1, -1, 0x7f};
         final byte[] CR_ZERO = {4, 0, 0, 0, 0};
-        final byte[] CR_MAX = {4, -1, -1, -1, -1};
+        final byte[] CR_MAX = {4, -1, -1, -1, 0x7f};
         final byte[] MOD_AC_ZERO = {3, 0, 0, 0, 0, 0, 0, 0, 0};
-        final byte[] MOD_AC_MAX = {3, -1, -1, -1, -1, -1, -1, -1, -1};
+        final byte[] MOD_AC_MAX = {3, -1, -1, -1, 0x7f, -1, -1, -1, 0x7f};
         final byte[] MOD_AC_CR_ZERO = {7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};
-        final byte[] MOD_AC_CR_MAX = {7, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1};
+        final byte[] MOD_AC_CR_MAX = {7, -1, -1, -1, 0x7f, -1, -1, -1, 0x7f, -1, -1, -1, 0x7f};
",0,0
422,"-                    toRead = csize - readBytesOfEntry;
+                    // if it is smaller than toRead then it fits into an int
+                    toRead = (int) (csize - readBytesOfEntry);
",1,1
423,"-     *             if the compressor name is not known
+     *             if the compressor name is not known or not available
",0,0
424,"+     * @deprecated use #getLongGroupId instead as group ids can be
+     * bigger than {@link Integer.MAX_INT}
      */
+    @Deprecated
     public int getGroupId() {
-        return groupId;
+        return (int) (groupId & 0xffffffff);
",1,1
425,"-            setupRandPartA();
+            return setupRandPartA();
",0,1
426,"-                                                           en.limit()));
+                                                           en.limit()
+                                                           - en.position()));
",0,0
427,"+import java.util.Date;
",1,1
428,"-    private int currentChar = -1;
-
",1,0
429,"+    private int versionNeededToExtractMethod(int zipMethod) {
+        return zipMethod == DEFLATED ? DEFLATE_MIN_VERSION : INITIAL_VERSION;
+    }
",1,1
430,"+    workerInfo.setInetSocketAddress(server.getMyAddress());
 
-    NettyClient client = new NettyClient(context, conf);
-    client.connectAllAddresses(
-        Lists.<WorkerInfo>newArrayList(
-            new WorkerInfo(server.getMyAddress(), -1)));
+    NettyClient client = new NettyClient(context, conf, new WorkerInfo());
+    client.connectAllAddresses(Lists.<WorkerInfo>newArrayList(workerInfo));
",0,0
431,"-    classes.setVertexClass(PageRankVertex.class);
+    classes.setVertexClass(WeightedPageRankVertex.class);
",0,0
432,"-    if (edges != null) {
-      // If the iterable is actually a collection, we can cheaply get the
-      // size and initialize the hash-map with the expected capacity.
-      if (edges instanceof Collection) {
-        initialize(((Collection<Edge<I, E>>) edges).size());
-      } else {
-        initialize();
-      }
-      for (Edge<I, E> edge : edges) {
-        add(edge);
-      }
+    // If the iterable is actually a collection, we can cheaply get the
+    // size and initialize the hash-map with the expected capacity.
+    if (edges instanceof Collection) {
+      initialize(((Collection<Edge<I, E>>) edges).size());
+    } else {
+      initialize();
+    }
+    for (Edge<I, E> edge : edges) {
+      add(edge);
",1,0
433,"+  @Override
+  public <A extends Writable> void aggregate(String name, A value) {
+    AggregatorWrapper<? extends Writable> aggregator = getAggregator(name);
+    if (aggregator != null) {
+      ((AggregatorWrapper<A>) aggregator).aggregateCurrent(value);
+    } else {
+      throw new IllegalStateException(""aggregate: Tried to aggregate value "" +
+          ""to unregistered aggregator "" + name);
+    }
+  }
+
   /**
-   *  Marshal the aggregator values of to a JSONArray that will later be
-   *  aggregated by master.  Reset the 'use' of aggregators in the next
-   *  superstep
+   *  Marshal the aggregator values of the worker to a byte array that will
+   *  later be aggregated by master.
",1,0
434,"+        checkRequestsAfterChannelFailure(future);
",1,0
435,"-   * Get per-job metrics.
+   * Get per-job optional metrics.
+   *
+   * @return per-job optional {@link GiraphMetricsRegistry}
+   */
+  public GiraphMetricsRegistry perJobOptional() {
+    return perJobOptional;
+  }
+
+  /**
+   * Get per-job required metrics.
    *
-   * @return per-job GiraphMetricsRegistry
+   * @return per-job require {@link GiraphMetricsRegistry}
    */
-  public GiraphMetricsRegistry perJob() {
-    return perJob;
+  public GiraphMetricsRegistry perJobRequired() {
+    return perJobRequired;
",1,0
436,"-  /** Verify that the output format's generic params match the job. */
+  /** Verify that the vertex output format's generic params match the job. */
   private void verifyVertexOutputFormatGenericTypes() {
+    Class<? extends EdgeOutputFormat<I, V, E>>
+      edgeOutputFormatClass = conf.getEdgeOutputFormatClass();
+    if (conf.hasEdgeOutputFormat()) {
+      Class<?>[] classList =
+        getTypeArguments(EdgeOutputFormat.class, edgeOutputFormatClass);
+      checkAssignable(classList, ID_PARAM_INDEX, vertexIndexType(),
+          VertexOutputFormat.class, ""vertex index"");
+      checkAssignable(classList, VALUE_PARAM_INDEX, vertexValueType(),
+          VertexOutputFormat.class, ""vertex value"");
+      checkAssignable(classList, EDGE_PARAM_INDEX, edgeValueType(),
+          VertexOutputFormat.class, ""edge value"");
+    }
+  }
+
+  /** Verify that the edge output format's generic params match the job. */
+  private void verifyEdgeOutputFormatGenericTypes() {
",1,0
437,"+	      <exclude>SecureRPCCommunications.java</exclude>
",1,0
438,"-      registerAggregator(AGG_SUPERSTEP_TOTAL_BYTES,
-          LongSumAggregator.class);
-      registerAggregator(AGG_SUPERSTEP_TOTAL_MESSAGES,
-          LongSumAggregator.class);
-      registerAggregator(AGG_SUPERSTEP_TOTAL_MILLIS,
-          LongSumAggregator.class);
-      registerAggregator(WORKERS,
-          LongSumAggregator.class);
",1,0
439,"+    this.myTaskInfo = myTaskInfo;
",1,0
440,"+  GIRAPH-805: getZookeeperList can return null (armax00 via claudio)
+
",0,0
441,"-  
+ 
",0,0
442,"-      WorkerProgress.writeToZnode(getZkExt(), myProgressPath);
",1,0
